SentenceId,View,Opinion
119321,荣威rx5,neu
119322,雷克萨斯,pos
119323,劳斯莱斯,neu
119323,rolls-royce,neu
119324,捷豹路虎,neg
119324,揽胜,neg
119325,保时捷,neu
119325,法拉利,neu
119325,布加迪,neu
119326,雷克萨斯,neu
119327,560,neu
119327,h6,neu
119327,cs75,neu
119327,宝骏,pos
119328,金牛座,neu
119328,皇冠,neu
119329,北京现代,neu
119330,福克斯,neu
119331,奥迪,neu
119332,斯柯达昊锐,neu
119333,福特,neu
119334,K5,pos
119335,奔驰,pos
119335,桑塔纳,pos
119336,揽胜,neu
119337,雪铁龙世嘉,pos
119337,瑞纳,pos
119337,k2,pos
119337,远景,neu
119338,迈腾,pos
119338,速派,pos
119338,斯柯达,pos
119339,哈弗,neu
119340,名图,neu
119341,帕萨特,neu
119342,途安L,pos
119343,奥迪,neg
119344,本田思域,neu
119345,长安悦翔v7,pos
119346,迈锐宝,neu
119346,新帕,pos
119346,凯美瑞,neu
119346,迈腾,neu
119346,蒙迪欧,neu
119346,b7l,neg
119347,宝马GT535,neu
119348,捷豹,neu
119349,沃尔沃fh16,neu
119350,速腾rline,neu
119351,英朗xt60,pos
119352,奥迪s8,neu
119353,雪铁龙ds5,neu
119354,途安,neu
119355,帕萨特,pos
119356,嘉旅,neu
119356,高尔夫,neu
119357,梅赛德斯-奔驰,neu
119358,森林人,neu
119359,菲亚特,neu
119359,SergioMarchionne,neu
119360,丰田,neu
119361,途观,neu
119362,福特ceo马克·菲尔兹,pos
119362,福特,neu
119363,猎豹飞腾,neu
119364,凯美瑞,pos
119365,速腾,neu
119366,瑞虎3,neu
119366,瑞风s3,neu
119367,福特,neu
119368,东风日产,neu
119369,东风本田,neu
119370,广汽丰田,neu
119371,长安,neu
119372,轩逸,neu
119372,骊威,neu
119372,阳光,neu
119372,西玛,neu
119373,别克,neu
119374,名图,neu
119376,雪铁龙,neu
119377,威驰,pos
119377,捷达,neu
119378,逸动,pos
119379,宝马,neu
119381,宝马,neu
119381,奔驰,neu
119382,缤智,neu
119382,奥德赛,neu
119382,歌诗图,neu
119382,雅阁,neu
119383,梅赛德斯-奔驰威霆,pos
119384,北汽幻速,neu
119385,本田,neg
119386,本田日产,neu
119387,科鲁兹,neu
119387,雪佛兰,neu
119387,科沃兹,neu
119388,c6,neu
119388,雪铁龙,neu
119389,速腾,neu
119390,福特,neu
119391,汉兰达,neu
119392,斯巴鲁,neu
119393,宝马560,neu
119393,思域,neu
119394,q3,neu
119394,奥迪,neu
119394,途观,neu
119395,现代途胜,neu
119396,比亚迪,neg
119396,花冠,neg
119397,君威,neu
119398,大众速腾,neg
119399,deutschernutzfahrzeugpreis,neu
119399,梅赛德斯-奔驰威霆,neu
119401,奥迪,neu
119402,昕动,pos
119403,英朗,neu
119404,众泰t600,neg
119405,雅阁,neu
119406,奥迪a4l,neu
119407,长安逸动,neu
119407,长安,neu
119407,福特,neu
119407,长安cs35cs75,neu
119408,雪佛兰,neu
119409,730,neu
119409,宝骏,neu
119410,k3,pos
119410,英朗,neu
119410,帝豪gs,pos
119411,哈弗h5,pos
119412,奥迪,neu
119413,迈腾,pos
119414,宝马,pos
119416,骐达,neu
119417,福特,neu
119418,陆巡,neu
119419,奥迪,neu
119420,雪铁龙,neu
119421,速腾,neu
119421,高尔夫,neu
119422,通用英朗,neu
119422,宝马mini,neu
119422,菲亚特菲翔,neu
119423,威朗gs,neu
119424,东风标致,neu
119424,标致,neu
119425,卡宴,pos
119425,q7,neu
119425,途锐,neu
119426,奥迪,neu
119427,jeep大切诺基,neu
119428,途锐,neu
119429,大众,neu
119429,甲壳虫,neu
119430,本田,neu
119431,本田,neu
119431,雅阁,neu
119432,长安,neu
119433,迈锐宝,neu
119434,东风本田xrv,neu
119435,哈弗,neu
119435,h6,neu
119436,阿特兹,neu
119436,速派,neu
119437,迈腾380,pos
119437,大众,neu
119438,北汽幻速,pos
119438,幻速s3l,pos
119439,致悦,neu
119439,菲亚特菲翔,neu
119439,菲翔,neu
119440,翼虎,neu
119441,途胜,neu
119442,雪佛兰迈锐宝xl,pos
119443,野帝,neu
119444,桑塔纳,neu
119445,奥迪,pos
119445,a4l,pos
119446,大众,neu
119447,奔驰c级,neu
119448,奥迪a6l,neu
119448,奥迪,neu
119449,翼虎,neu
119449,自由光,pos
119450,福特金牛座,pos
119451,雷克萨斯is,neu
119451,雷克萨斯es300h,neu
119452,昕动,pos
119453,福特野马,neu
119454,福特,pos
119455,宝马,neu
119455,m3,neu
119455,m4,neu
119456,哈弗h2,neu
119457,一汽大众,neu
119458,福克斯ssss,neu
119459,雷克萨斯,neu
119460,法拉利,neu
119461,凯迪拉克,neu
119462,绅宝,neg
119463,速腾,neu
119463,宝来,neu
119464,朗逸,neu
119465,铃木天语sx4,neu
119466,菲亚特,neu
119467,广汽丰田,neu
119468,现代ix25,neu
119469,胜达,neu
119470,汉兰达,neu
119471,M3,pos
119471,C30,pos
119472,法拉利,neu
119474,速派,pos
119476,北京现代,neu
119477,奔奔,neu
119478,科鲁兹,neu
119479,广汽传祺gs8,neu
119480,雷克萨斯gsf-sport19,neu
119482,宝马1系,neu
119483,z700,pos
119484,夏朗,neg
119486,启辰t70x,pos
119486,哈弗h6,pos
119487,路宝,neu
119488,上汽通用五菱,neu
119488,东风小康,neu
119488,长安,neu
119489,传祺ga3s,neu
119490,tiguan,pos
119491,雪佛兰,neu
119492,卡罗拉,pos
119492,明锐,pos
119493,明锐,pos
119494,科鲁兹,neu
119494,昂克赛拉,neu
119495,宝骏江淮,neu
119496,锋驭,neu
119496,通用,neu
119496,维特拉,neu
119497,江淮,neu
119499,晶锐,pos
119500,宝来,neu
119500,大众,neu
119500,朗逸,neu
119501,bmws1000xr,pos
119502,威朗GS,neu
119502,Q50L,neu
119502,迈锐宝XL,neu
119502,思域,neu
119502,昂克赛拉,neu
119503,帝豪EC7,pos
119504,奥迪,pos
119505,宝马,neu
119506,保时捷,neu
119507,大众t2kombi,neu
119508,速派,pos
119509,宝马320li,neu
119510,福克斯,neu
119511,索纳塔九,neu
119512,宝马,neu
119512,斯威X7,pos
119514,福克斯,neu
119515,斯柯达昕锐,neg
119516,君威,neu
119516,别克,neu
119516,君越,neu
119516,昂科拉,neu
119516,昂科威,neu
119516,英朗gt凯越威朗,neu
119518,雪佛兰,pos
119518,高尔夫,pos
119519,宝马,neu
119519,奔驰,pos
119519,大众,pos
119520,凌渡gts,pos
119521,富康,neu
119521,桑塔纳,neu
119521,捷达,neu
119521,凯越,pos
119522,帕萨特,pos
119523,威朗,neu
119523,威驰,neu
119523,福克斯,neu
119524,东风日产,neu
119526,英菲尼迪Q50L,pos
119527,江淮,neu
119527,大众,neu
119528,Yeti,neu
119529,别克,neu
119530,海马m6,pos
119531,长城,neu
119532,传祺gs4,neu
119533,标致,pos
119533,东风标致308,pos
119534,雅阁锐,neu
119535,别克昂科威,neu
119535,君越,neu
119536,速派,pos
119537,lannia蓝鸟,pos
119538,大众,neu
119539,法拉利,neu
119540,明锐,pos
119541,昕动,neu
119542,jeep指南者,neu
119543,金刚,pos
119544,昂科威,neu
119544,上汽通用,neu
119545,昂科威,neu
119546,xt5,neu
119546,凯迪拉克,neu
119546,凯迪拉克ats-l,neu
119546,xts,neu
119546,ct6,neu
119547,奥拓,neu
119547,羚羊,neu
119547,qq,neu
119548,吉利熊猫,neu
119548,奔奔mini,neu
119548,f0,neu
119549,比亚迪e5,neu
119550,330御尊,neu
119551,本田,neu
119552,奥迪a7,neu
119553,奔驰e级,neu
119554,锐界,neu
119554,福特,neu
119555,宝骏730,neu
119556,哈弗h6,pos
119557,迈腾,neu
119557,斯柯达,neu
119558,马自达,pos
119559,东风雪铁龙,neu
119560,东风标致408,pos
119561,路虎,neu
119562,srx,neu
119562,凯迪拉克ats,neu
119562,atsl,neu
119562,xts,neu
119563,雷凌,neu
119563,凯美瑞,neu
119564,奔驰clk-gtr,neu
119564,benz,neu
119565,宝马335i,neu
119566,马自达,neu
119566,大众,neu
119566,本田,neu
119566,奔驰,neu
119566,宝马,neu
119566,日产,neu
119566,丰田,neu
119567,别克,neu
119568,大众,neu
119568,起亚,neu
119568,雷诺,neu
119568,奔驰,neu
119568,宝马,neu
119568,现代,neu
119568,通用,neu
119568,保时捷,neu
119568,沃尔沃,neu
119569,ix35,neu
119570,yeti,neu
119570,速派,neu
119570,明锐,neu
119570,斯柯达,neu
119571,雪铁龙c5,neu
119571,c6,neu
119571,雪铁龙,neu
119572,一汽丰田rav4荣放,neu
119573,斯柯达速派,neu
119573,速派,neu
119574,猎豹cs10,neu
119574,猎豹,neu
119575,天籁,neu
119575,雅阁,neu
119576,宝马,neu
119576,奔驰,neu
119576,路虎,neu
119577,福特,neu
119578,xfl,neu
119578,雷克萨斯300,neu
119578,奔驰c系,neu
119578,a6,neu
119578,大众,neu
119580,gt350,pos
119581,h6,pos
119581,cs75,pos
119582,酷威,neu
119582,道奇酷威,neu
119582,索兰托,neu
119582,起亚,neu
119583,奥迪,neu
119583,A3 e-tron,neu
119584,名图,neu
119585,逍客,neu
119586,东风标致,neu
119586,罗兰加洛斯,neu
119586,标致,neu
119587,凌渡,neu
119588,雷克萨斯,neu
119589,帕萨特,pos
119590,凯越,pos
119591,宝马,neu
119591,奥迪,neu
119591,奔驰,neu
119591,a3,neu
119591,a1,neu
119592,福特,neu
119593,宝马,neu
119593,路虎,neu
119594,朗逸,neg
119595,亚星,neg
119595,长安,neg
119595,江铃,neu
119596,五菱,neu
119597,宝骏560,neu
119598,奥迪,neu
119599,mg3sw,neu
119600,evo,neu
119600,东风雪铁龙c6,neu
119601,丰田,neu
119601,奔驰,neu
119602,丰田,neu
119602,凯美瑞,neu
119602,普锐斯,neu
119603,荣威rx5,pos
119604,昂科威,neu
119605,爱丽舍,neu
119606,上海大众,neu
119607,大众,neu
119608,丰田,neu
119608,威驰,neu
119609,丰田,neu
119610,kx3,neu
119610,东风悦达起亚,neu
119611,途安L,pos
119612,起亚k3,pos
119613,东风标致,neu
119613,308,neu
119614,迈腾,pos
119615,福克斯,neu
119616,天籁,neg
119617,斯柯达速派,pos
119618,荣威360,pos
119619,东风标致301,pos
119620,锐界,neu
119620,汉兰达,pos
119621,宝马320,neu
119622,smart,neu
119623,速派,neu
119623,迈腾,neu
119624,迈腾,neu
119625,轩逸,neg
119626,斯巴鲁森林人,neu
119626,三菱,neu
119626,rav-4,neu
119626,cr-v,neu
119627,本田,pos
119628,逍客,neu
119629,红旗,neu
119630,宝骏,neu
119630,五菱宏光,neu
119630,通用,neu
119631,宝马,neu
119631,奔驰,neu
119632,奇骏,neu
119633,cs75,neu
119634,速派,pos
119635,a3,pos
119635,a3l,pos
119635,高尔夫,neu
119636,丰田,neu
119637,克莱斯勒,neu
119638,丰田兰德酷路泽,neu
119638,lx570,neu
119638,雷克萨斯lx570,neu
119638,兰德酷路泽,neu
119639,yeti,pos
119639,斯柯达,pos
119640,长安,neu
119641,丰田塞纳,neu
119642,广汽传祺,neu
119643,别克,neu
119643,avenir,neu
119643,君越,neu
119644,迈锐宝,neg
119645,朗动,neu
119645,骐达,neu
119646,斯柯达,neu
119647,奥迪,neu
119647,奥迪a4l,neu
119648,宝马,pos
119648,m4gts,pos
119649,迈锐宝,neu
119650,科鲁兹,neu
119651,大众,neu
119652,宝马,neu
119653,宝来,neu
119654,日产逍客,pos
119654,科雷嘉,neu
119655,福特,neu
119656,英菲尼迪qx60,neu
119657,现代,pos
119658,轩逸,neu
119659,别克,neu
119660,梅赛德斯-奔驰,neu
119661,现代,neu
119662,途观,neu
119662,上汽大众,neu
119663,昕动,neu
119664,沃尔沃,neu
119665,凌渡,neu
119666,北汽幻速h系,neu
119667,翼虎,pos
119667,途观,pos
119668,福特,neu
119668,江铃,pos
119669,别克昂科威,neu
119670,别克,neu
119671,启辰t90,neu
119672,途观,neu
119673,奥迪,pos
119674,朗逸,neu
119675,奥迪q3,neu
119675,奔驰gla,neu
119676,东风日产,neu
119677,斯柯达,neu
119678,哈弗H6,pos
119678,H6,pos
119678,哈弗,pos
119679,帕萨特,neu
119680,骐达,neu
119681,威朗,neu
119681,科鲁兹,neu
119681,l3,neu
119681,普拉多,neu
119681,锐志,neu
119682,宝马3系gt,neu
119683,本田,neu
119684,昂科威,neu
119685,大众朗行,neu
119686,吉利,pos
119687,雷克萨斯nx,neu
119687,lexus,neu
119688,锋驭,pos
119689,富康,neu
119689,伊兰特,neu
119689,福美来,neu
119689,捷达,neu
119689,凯越,neu
119689,桑塔纳,neu
119690,东风标致,neu
119691,桑塔纳,neu
119692,本田,pos
119693,途观,pos
119694,菲亚特,pos
119695,奥迪,neu
119696,众泰ｚ700,neu
119697,丰田,neu
119698,雪佛兰,neu
119699,雷凌,neu
119700,翼虎,pos
119701,朗动,neu
119701,本田CR-V,neu
119702,速腾,neu
119703,索纳塔,pos
119704,克莱斯勒,neu
119705,福美来,neu
119706,梅赛德斯-奔驰,neu
119706,奔驰,neu
119707,奥迪,neu
119707,q5,neu
119708,本田,neu
119708,本田冠道,neu
119710,ga6,pos
119711,桑塔纳,neu
119712,起亚k3,neu
119713,奥迪q5,neu
119714,威志V5,pos
119715,保时捷卡宴,neu
119716,帕萨特,neu
119717,广汽传祺,neu
119718,一汽丰田rav4荣放,neu
119719,ds,neu
119720,保时捷Cayman,pos
119721,福克斯,neu
119722,丰田汉兰达,pos
119723,Yeti,neu
119724,s60l,pos
119724,沃尔沃,pos
119725,雪佛兰科沃兹,neu
119726,揽胜,neu
119727,宝马750li,neu
119728,凯越,pos
119729,哈弗,neu
119730,锐界,pos
119730,昂科威,pos
119731,途观,pos
119732,翼虎,neu
119732,奇骏,pos
119732,汉兰达,neu
119732,途观,neu
119732,昂科威,neu
119732,q3,neu
119733,宝马5系,neu
119734,迈锐宝,neu
119735,沃尔沃s90,neu
119736,宝骏,neu
119736,五菱,neu
119737,别克君威,pos
119738,prado,neu
119739,猎豹cs10,neu
119740,雪铁龙c5,neu
119740,雪佛兰,neu
119740,丰田凯美瑞,neu
119741,北汽幻速s6cvt,neu
119741,长城h6,neu
119742,长安,neu
119742,长安cs35,neu
119743,凯越,neu
119744,丰田,pos
119745,奇瑞威麟x5sqr6471p11a7,neu
119746,睿翼,neg
119748,帕萨特,neu
119749,别克昂科雷,neg
119750,丰田,neu
119750,雅力士,pos
119751,斯柯达昕动,neu
119752,迈锐宝xl,pos
119753,丰田,neu
119754,奥迪,neu
119755,别克,neu
119756,众泰,neu
119757,大众速腾,neu
119758,别克,neu
119759,江淮瑞风s3,neu
119760,奥迪,neu
119761,别克,neu
119762,现代起亚,neu
119763,桑塔纳,neu
119764,大众,neu
119764,Polo,pos
119765,蓝鸟,neu
119766,北京现代,neu
119767,英朗,neu
119768,凯旋,pos
119769,博瑞,pos
119769,汉兰达,neu
119770,秀尔,pos
119771,君越,pos
119772,科鲁兹,pos
119773,奔腾,neu
119774,丰田皇冠,neu
119775,飞度,neu
119776,高尔夫7,neu
119777,丰田,neu
119778,大众,neu
119779,宝马,neu
119779,奔驰s-classcoupe,neu
119780,君越,pos
119781,英菲尼迪,neu
119781,q50l,neu
119782,奥迪,neu
119783,玛莎拉蒂MC12,neu
119784,奥迪q7,neu
119784,q7,neu
119785,昕锐,pos
119786,宝马,neu
119786,布加迪威龙,pos
119786,奔驰,neu
119786,保时捷,neu
119786,奥迪,pos
119787,威驰,pos
119788,奔腾,neu
119788,一汽,neu
119789,本田冠道,neu
119789,林肯,neu
119790,一汽丰田,neu
119790,普拉多,neu
119790,广汽丰田,neu
119790,汉兰达,neu
119791,锐界,pos
119792,悍马,neu
119793,明锐,pos
119794,三菱,neu
119795,雨燕,neu
119795,天语sx4,neu
119795,cross锋驭,neu
119795,维特拉,neu
119795,启悦,neu
119796,奔驰gle450amg,pos
119797,福特,neu
119798,科帕奇,pos
119799,玛莎拉蒂,neu
119800,大奔s300,pos
119800,大众,pos
119801,途观,neu
119802,凌渡,pos
119802,奥迪,pos
119802,a3,pos
119803,天籁,pos
119804,大众,neu
119805,轩逸,neu
119805,威朗,neu
119805,速腾,neu
119805,c4l,neu
119806,普拉多,pos
119807,传奇,neu
119807,长城,neu
119807,长安,pos
119807,陆风,neu
119807,众泰x7,neu
119807,众泰,neg
119807,途观,pos
119807,奥迪,pos
119807,路虎,pos
119808,Yeti,pos
119809,c6,neu
119809,福克斯,neu
119810,长安,neu
119810,cs75,neu
119811,保时捷macan,neu
119812,科雷傲,pos
119813,科鲁兹,neu
119813,名图,neu
119814,缤智,neu
119814,竞瑞,neu
119814,飞度,neu
119815,昂科威,neu
119816,高尔夫,neu
119816,金杯,neu
119817,哈弗h5,neu
119818,福特c-max,neu
119819,科鲁兹,neu
119819,菲翔,pos
119820,glccoupe,pos
119820,amgglc43coupe,pos
119821,丰田toyota丰田,neu
119823,海马,neu
119824,长安福特翼搏,neg
119825,广汽传祺gs4,neu
119826,帕萨特,pos
119829,宝马,pos
119831,绅宝cc,pos
119831,奔驰,neu
119832,迈腾,pos
119833,辉昂,neu
119833,上汽大众,neu
119834,别克,neu
119834,凯越,neu
119835,途观,neg
119836,北汽幻速,neu
119837,科帕奇,pos
119838,别克,neu
119839,宝来,neu
119839,英朗,neu
119840,君越,neu
119841,长城赛弗,neu
119841,本田锋范,neu
119842,途观,pos
119843,东风日产天籁,neu
119844,长城,neu
119845,法拉利,neu
119847,悍马,neu
119848,奥迪q5,neu
119848,阿尔法罗密欧,neu
119848,宝马x3,neu
119849,雪铁龙c2,neg
119850,乐风,neu
119852,奥迪sq7,pos
119853,英朗,neu
119854,丰田,neu
119854,卡罗拉,neu
119855,丰田,neu
119855,本田,neu
119856,路虎极光,neu
119857,速派,pos
119858,途观,neu
119859,雷克萨斯,neu
119860,丰田,neu
119860,本田缤智,neu
119860,xr-v,neu
119861,中兴,pos
119862,途观,neu
119863,哈弗h6,pos
119864,昕锐,neu
119865,骐达,neu
119866,福特,neu
119867,mg名爵,neu
119868,路虎极光,neu
119869,高尔夫,neu
119870,神龙,neu
119870,标致,neu
119870,雪铁龙,neu
119871,广汽传祺,neu
119871,传祺,neu
119872,桑塔纳,pos
119872,捷达,pos
119873,雅阁,neu
119874,宝马,neu
119874,奥迪,neu
119875,大众,neu
119875,L3,neu
119876,大众,neu
119876,别克,neu
119877,凯美瑞,neu
119878,奥迪,neu
119879,福特撼路者,neu
119880,东风标致,pos
119881,奥迪,neu
119882,缤智,neu
119882,c3-xr,neu
119882,xrv,neu
119882,ix25,neu
119883,桑塔纳,neu
119884,速派,pos
119885,奥迪a4,pos
119886,帝豪,neu
119887,朗逸,neu
119888,哈弗h6,pos
119888,大众,pos
119889,福克斯,neu
119890,凯美瑞,neu
119892,江淮,neu
119893,奥迪rs3,neu
119893,amg45,neu
119893,ttrs,neu
119894,广汽丰田,neu
119894,汉兰达,neu
119895,锋驭,neu
119895,铃木,neu
119895,sx4s-cross,neu
119897,指南者,neu
119897,自由客,neu
119898,奥迪,neu
119899,途观,pos
119900,福睿斯,neu
119900,福克斯,neu
119901,昂科威,neu
119902,法拉利,neu
119903,格斯69,neu
119904,天籁,pos
119905,轩逸,neu
119905,标志408,neu
119906,宝马,neu
119906,奥迪,neu
119907,威朗,neu
119907,别克,neu
119907,凯越,neu
119907,英朗,neu
119908,欧蓝德,neu
119908,广汽三菱,neu
119910,梅赛德斯-奔驰,pos
119910,奔驰,pos
119911,雅阁,neu
119912,凯迪拉克,neu
119913,雅阁,neu
119914,斯柯达,neu
119915,jeep牧马人,neu
119916,轩逸,neu
119917,奔腾b70,neu
119917,b90,pos
119918,宝马,neu
119918,bmw,neu
119918,奔驰,neu
119918,保时捷,neu
119919,比亚迪,neu
119920,丰田rav4,neu
119921,英菲尼迪qx50,pos
119922,雪佛兰,neu
119922,通用,neu
119923,宝骏730,pos
119924,玛莎拉蒂,neu
119924,哈雷,neu
119925,朗逸,pos
119926,别克gl8,neu
119927,奇骏,neg
119928,奥迪,pos
119929,威朗,pos
119930,奥迪q5,neu
119931,大众,pos
119931,斯柯达,pos
119933,宝马,neu
119933,宝马7系,neu
119934,长安,neu
119935,帕萨特,pos
119935,cx4,neu
119936,雪铁龙c4l,neu
119936,c4l,neu
119936,东风雪铁龙,neu
119936,雪铁龙,neu
119938,北汽幻速h2,pos
119939,奥迪,neu
119939,途观,neu
119939,大众,neu
119940,福特全顺,pos
119941,宝马525li,neu
119942,菲亚特,neu
119942,bmw,neu
119942,夏利,neu
119942,捷达,neu
119942,rx307凯旋,neu
119943,起亚k5,neu
119944,宝马,neu
119945,雷诺,neu
119946,哈弗h6,neu
119947,斯巴鲁,neg
119948,吉利,neu
119948,帝豪GL,neu
119948,远景,neu
119949,锐界,neu
119949,索兰托,neu
119949,起亚,neu
119949,汉兰达,neu
119950,丰田汉兰达,pos
119951,长安,neu
119952,途观,neu
119952,自由光,neu
119953,奔驰amg,pos
119953,r8,pos
119953,宝马m系列,neu
119954,丰田,neu
119955,福特,neu
119956,逸动xt,neu
119957,昂科拉,pos
119957,本田xr-v,neu
119957,缤智,neu
119957,自由侠,neu
119958,宝马,neu
119959,X3,neu
119959,东风悦达起亚,neu
119960,东风悦达起亚kx5,pos
119960,起亚,pos
119961,广汽传祺,neu
119961,比亚迪,neu
119961,东风本田,neu
119961,一汽大众,neu
119962,雅致,pos
119964,superb,pos
119964,斯柯达,pos
119965,北京现代,neu
119966,比亚迪,pos
119968,328li,neu
119968,宝马3系,neu
119968,330li,neu
119969,卡罗拉,neu
119970,帕萨特,neu
119970,大众,neu
119970,朗逸,neu
119971,雷凌,neu
119972,凯越,neu
119973,奥迪a4l,neu
119973,大科,neu
119974,长城哈弗,pos
119975,科帕奇,neu
119975,途观,neu
119975,q3,neu
119975,4008,neu
119976,宝马,neu
119977,福特猛禽f350,pos
119978,胜达,neu
119978,现代,neu
119979,models,neu
119979,model3,pos
119979,特斯拉,neu
119979,奥迪a4,neu
119980,帕萨特,neu
119981,本田,pos
119982,sx6,pos
119982,汉兰达,neu
119983,东风,neu
119983,起亚,neu
119984,福特,neu
119985,凯迪拉克ct6,neu
119985,通用,neu
119986,丰田,neu
119987,克莱斯勒,pos
119988,宝马130i,neu
119989,昂科威,neu
119990,宝来,neu
119991,雅阁,neu
119992,福克斯,pos
119993,奥迪a6l,neu
119993,奥迪a4l,neu
119994,威朗,pos
119995,宝骏560,pos
119996,丰田,neu
119996,雷克萨斯,neu
119997,es,neu
119997,雷克萨斯,neu
119998,迈锐宝xl,pos
119999,奥迪,neu
120001,威驰,neu
120002,308,pos
120002,标致,pos
120004,荣威,neu
120006,猎豹cs9,neu
120007,保时捷,pos
120007,macan,pos
120008,长安cs75,pos
120009,梅赛德斯-奔驰,pos
120010,兰博基尼,neu
120010,皇冠,neu
120011,逸动,neu
120011,长安逸动,neu
